trial_num,param:alph_size,method,F1,precision,recall,runtime
9,100.0,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
9,100.0,sqsrules_splitgreedy,0.8118386243386243,0.7749368686868686,0.8524305555555556,na
9,100.0,sqsrules_greedywoalph,0.5370498614958449,0.6875,0.44062499999999993,na
9,100.0,sqsrules_filter,0.003925802335852389,0.001966761726816796,1.0,na
9,100.0,sqsrules_greedyalph,0.11533313503866748,0.6875,0.06294642857142857,na
15,500.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,32.666733805338545
15,500.0,cossu,-0.01,-0.01,-0.01,na
15,500.0,squish,0.5532786885245901,0.4115853658536585,0.84375,na
15,500.0,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
15,500.0,poerma,0.12038409941396598,0.06487823439878235,0.8333333333333333,na
15,500.0,tns,0.5632162240642785,0.5489229024943312,0.5782738095238095,na
15,500.0,sqsrules_splitall,0.5113636363636364,0.36684782608695654,0.84375,na
15,500.0,sqsrules_splitgreedy,0.8118386243386243,0.7749368686868686,0.8524305555555556,na
15,500.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
15,500.0,sqsrules_filter,-0.01,-0.01,-0.01,na
15,500.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
9,500.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,35.2759620030721
9,500.0,cossu,-0.01,-0.01,-0.01,na
9,500.0,squish,-0.01,-0.01,-0.01,na
9,500.0,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
9,500.0,poerma,0.1178348360855912,0.06343060231949121,0.8280555555555555,na
9,500.0,tns,0.5496235568453072,0.5289115646258506,0.5720238095238095,na
9,500.0,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
9,500.0,sqsrules_splitgreedy,0.8035714285714286,0.7670454545454546,0.84375,na
9,500.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
9,500.0,sqsrules_filter,-0.01,-0.01,-0.01,na
9,500.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
13,500.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,33.35343445539475
13,500.0,cossu,-0.01,-0.01,-0.01,na
13,500.0,squish,-0.01,-0.01,-0.01,na
13,500.0,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
13,500.0,poerma,0.12557077625570778,0.06790123456790124,0.8333333333333333,na
13,500.0,tns,0.551794173449878,0.5330498866213155,0.5719047619047619,na
13,500.0,sqsrules_splitall,0.5113636363636364,0.36684782608695654,0.84375,na
13,500.0,sqsrules_splitgreedy,0.8316395663956639,0.8118386243386243,0.8524305555555556,na
13,500.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
13,500.0,sqsrules_filter,-0.01,-0.01,-0.01,na
13,500.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
14,500.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,31.603366708755495
14,500.0,cossu,-0.01,-0.01,-0.01,na
14,500.0,squish,0.5532786885245901,0.4115853658536585,0.84375,na
14,500.0,sqs,0.52734375,0.3835227272727273,0.84375,na
14,500.0,poerma,0.12768666217329439,0.06914030819140309,0.8333333333333333,na
14,500.0,tns,0.574530572511965,0.5689342403628119,0.5802380952380952,na
14,500.0,sqsrules_splitall,0.52734375,0.3835227272727273,0.84375,na
14,500.0,sqsrules_splitgreedy,0.7731481481481481,0.6958333333333333,0.8697916666666666,na
14,500.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
14,500.0,sqsrules_filter,-0.01,-0.01,-0.01,na
14,500.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
0,300.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,21.432752597332
0,300.0,cossu,0.4211119772119251,0.313558201058201,0.640972222222222,na
0,300.0,squish,0.5297557172557172,0.3860795454545455,0.84375,na
0,300.0,sqs,0.52734375,0.3835227272727273,0.84375,na
0,300.0,poerma,0.12899077016190044,0.06990569905699058,0.8333333333333333,na
0,300.0,tns,0.5745322846077675,0.5746598639455784,0.5744047619047619,na
0,300.0,sqsrules_splitall,0.52734375,0.3835227272727273,0.84375,na
0,300.0,sqsrules_splitgreedy,0.8118386243386243,0.7749368686868686,0.8524305555555556,na
0,300.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
0,300.0,sqsrules_filter,-0.01,-0.01,-0.01,na
0,300.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
0,700.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,39.02698512077332
0,700.0,cossu,-0.01,-0.01,-0.01,na
0,700.0,squish,-0.01,-0.01,-0.01,na
0,700.0,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
0,700.0,poerma,0.12598832483558708,0.06814548361310951,0.8333333333333333,na
0,700.0,tns,0.5776990328065433,0.5747732426303858,0.5806547619047618,na
0,700.0,sqsrules_splitall,0.5113636363636364,0.36684782608695654,0.84375,na
0,700.0,sqsrules_splitgreedy,0.8316395663956639,0.8118386243386243,0.8524305555555556,na
0,700.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
0,700.0,sqsrules_filter,-0.01,-0.01,-0.01,na
0,700.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
17,100.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,17.252167073885598
17,100.0,cossu,0.41388888888888875,0.31041666666666656,0.6208333333333331,na
17,100.0,squish,0.5468079399141631,0.4044642857142857,0.84375,na
17,100.0,sqs,0.5532786885245901,0.4115853658536585,0.84375,na
17,100.0,poerma,0.16279957987205196,0.09021164021164021,0.8333333333333333,na
17,100.0,tns,0.5624413263806669,0.5531746031746033,0.5720238095238095,na
17,100.0,sqsrules_splitall,0.5532786885245901,0.4115853658536585,0.84375,na
17,100.0,sqsrules_splitgreedy,0.8231707317073171,0.8035714285714286,0.84375,na
17,100.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
17,100.0,sqsrules_filter,0.003950136751881983,0.001979016593940776,0.9899891774891774,na
17,100.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
11,700.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,37.56841900348663
11,700.0,cossu,-0.01,-0.01,-0.01,na
11,700.0,squish,-0.01,-0.01,-0.01,na
11,700.0,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
11,700.0,poerma,0.11456023651145604,0.06150793650793651,0.8333333333333333,na
11,700.0,tns,0.551794173449878,0.5330498866213155,0.5719047619047619,na
11,700.0,sqsrules_splitall,0.5113636363636364,0.36684782608695654,0.84375,na
11,700.0,sqsrules_splitgreedy,0.8316395663956639,0.8118386243386243,0.8524305555555556,na
11,700.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
11,700.0,sqsrules_filter,-0.01,-0.01,-0.01,na
11,700.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
2,700.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,37.17441211938858
2,700.0,cossu,-0.01,-0.01,-0.01,na
2,700.0,squish,-0.01,-0.01,-0.01,na
2,700.0,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
2,700.0,poerma,0.1160260072363231,0.062353801169590654,0.8333333333333333,na
2,700.0,tns,0.5745322846077675,0.5746598639455784,0.5744047619047619,na
2,700.0,sqsrules_splitall,0.5113636363636364,0.36684782608695654,0.84375,na
2,700.0,sqsrules_splitgreedy,0.8316395663956639,0.8118386243386243,0.8524305555555556,na
2,700.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
2,700.0,sqsrules_filter,-0.01,-0.01,-0.01,na
2,700.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,500.0,secret,0.8901984493234257,0.8503968253968254,0.9339087301587302,31.50441794792811
18,500.0,cossu,-0.01,-0.01,-0.01,na
18,500.0,squish,-0.01,-0.01,-0.01,na
18,500.0,sqs,0.5357142857142857,0.39244186046511625,0.84375,na
18,500.0,poerma,0.12193377672888508,0.06577932098765432,0.8333333333333333,na
18,500.0,tns,0.5704557249347975,0.560997732426304,0.5802380952380952,na
18,500.0,sqsrules_splitall,0.5357142857142857,0.39244186046511625,0.84375,na
18,500.0,sqsrules_splitgreedy,0.7929586563307494,0.741243961352657,0.8524305555555556,na
18,500.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
18,500.0,sqsrules_filter,-0.01,-0.01,-0.01,na
18,500.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
12,500.0,secret,0.9175377468060393,0.8956916099773241,0.9404761904761905,33.27624092102051
12,500.0,cossu,-0.01,-0.01,-0.01,na
12,500.0,squish,0.5720338983050848,0.4326923076923077,0.84375,na
12,500.0,sqs,0.52734375,0.3835227272727273,0.84375,na
12,500.0,poerma,0.14046795188663702,0.07669815564552407,0.8333333333333333,na
12,500.0,tns,0.570755086620124,0.565249433106576,0.5763690476190476,na
12,500.0,sqsrules_splitall,0.52734375,0.3835227272727273,0.84375,na
12,500.0,sqsrules_splitgreedy,0.7749368686868686,0.7103587962962963,0.8524305555555556,na
12,500.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
12,500.0,sqsrules_filter,-0.01,-0.01,-0.01,na
12,500.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
8,100.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,15.642313512166341
8,100.0,cossu,0.4324337390513024,0.31647727272727266,0.6824999999999999,na
8,100.0,squish,0.5844323394495413,0.44703947368421054,0.84375,na
8,100.0,sqs,0.5532786885245901,0.4115853658536585,0.84375,na
8,100.0,poerma,0.15899815988420285,0.0880020865936359,0.8227777777777776,na
8,100.0,tns,0.5639550032150806,0.5447845804988665,0.5845238095238094,na
8,100.0,sqsrules_splitall,0.5532786885245901,0.4115853658536585,0.84375,na
8,100.0,sqsrules_splitgreedy,0.8118386243386243,0.7749368686868686,0.8524305555555556,na
8,100.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
8,100.0,sqsrules_filter,0.003966709383417538,0.0019873122985963453,0.9959415584415584,na
8,100.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
8,900.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,43.938013990720115
8,900.0,cossu,-0.01,-0.01,-0.01,na
8,900.0,squish,-0.01,-0.01,-0.01,na
8,900.0,sqs,0.5192307692307693,0.375,0.84375,na
8,900.0,poerma,0.1309744962757011,0.07111111111111111,0.8280555555555555,na
8,900.0,tns,0.5590695224951965,0.5410997732426306,0.5782738095238095,na
8,900.0,sqsrules_splitall,0.5192307692307693,0.375,0.84375,na
8,900.0,sqsrules_splitgreedy,0.8231707317073171,0.8035714285714286,0.84375,na
8,900.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
8,900.0,sqsrules_filter,-0.01,-0.01,-0.01,na
8,900.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
10,100.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,20.931180425484975
10,100.0,cossu,0.4126627915470417,0.2963947990543734,0.6790277777777776,na
10,100.0,squish,0.6136363636363635,0.48214285714285715,0.84375,na
10,100.0,sqs,0.5625,0.421875,0.84375,na
10,100.0,poerma,0.15485821688322307,0.08536036036036038,0.8333333333333333,na
10,100.0,tns,0.5602353197581661,0.5489229024943312,0.5720238095238095,na
10,100.0,sqsrules_splitall,0.5625,0.421875,0.84375,na
10,100.0,sqsrules_splitgreedy,0.8118386243386243,0.7749368686868686,0.8524305555555556,na
10,100.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
10,100.0,sqsrules_filter,0.004024819391560147,0.0020164842244210536,0.9959415584415584,na
10,100.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
16,900.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,40.554840358098346
16,900.0,cossu,-0.01,-0.01,-0.01,na
16,900.0,squish,-0.01,-0.01,-0.01,na
16,900.0,sqs,0.5192307692307693,0.375,0.84375,na
16,900.0,poerma,0.11599436861112812,0.06233552631578948,0.8333333333333333,na
16,900.0,tns,0.5735171463774379,0.5669501133786851,0.5802380952380952,na
16,900.0,sqsrules_splitall,0.5192307692307693,0.375,0.84375,na
16,900.0,sqsrules_splitgreedy,0.8118386243386243,0.7749368686868686,0.8524305555555556,na
16,900.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
16,900.0,sqsrules_filter,-0.01,-0.01,-0.01,na
16,900.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
4,900.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,40.10552221139272
4,900.0,cossu,-0.01,-0.01,-0.01,na
4,900.0,squish,-0.01,-0.01,-0.01,na
4,900.0,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
4,900.0,poerma,0.12115398280395086,0.0653256704980843,0.8333333333333333,na
4,900.0,tns,0.5780087688174472,0.5820861678004536,0.5739880952380952,na
4,900.0,sqsrules_splitall,0.5113636363636364,0.36684782608695654,0.84375,na
4,900.0,sqsrules_splitgreedy,0.8118386243386243,0.7749368686868686,0.8524305555555556,na
4,900.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
4,900.0,sqsrules_filter,-0.01,-0.01,-0.01,na
4,900.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
18,1100.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,45.09784160852432
18,1100.0,cossu,-0.01,-0.01,-0.01,na
18,1100.0,squish,-0.01,-0.01,-0.01,na
18,1100.0,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
18,1100.0,poerma,0.1188733179948407,0.06400150150150151,0.8333333333333333,na
18,1100.0,tns,0.5602353197581661,0.5489229024943312,0.5720238095238095,na
18,1100.0,sqsrules_splitall,0.5113636363636364,0.36684782608695654,0.84375,na
18,1100.0,sqsrules_splitgreedy,0.8231707317073171,0.8035714285714286,0.84375,na
18,1100.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
18,1100.0,sqsrules_filter,-0.01,-0.01,-0.01,na
18,1100.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
2,300.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,26.72758084932963
2,300.0,cossu,0.41085702308584465,0.2979541446208112,0.6615277777777775,na
2,300.0,squish,0.5625,0.421875,0.84375,na
2,300.0,sqs,0.52734375,0.3835227272727273,0.84375,na
2,300.0,poerma,0.1211869284389589,0.06534482758620691,0.8333333333333333,na
2,300.0,tns,0.5735171463774379,0.5669501133786851,0.5802380952380952,na
2,300.0,sqsrules_splitall,0.52734375,0.3835227272727273,0.84375,na
2,300.0,sqsrules_splitgreedy,0.8316395663956639,0.8118386243386243,0.8524305555555556,na
2,300.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
2,300.0,sqsrules_filter,-0.01,-0.01,-0.01,na
2,300.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
16,500.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,36.78171348174413
16,500.0,cossu,-0.01,-0.01,-0.01,na
16,500.0,squish,0.6026785714285714,0.46875,0.84375,na
16,500.0,sqs,0.52734375,0.3835227272727273,0.84375,na
16,500.0,poerma,0.14046795188663702,0.07669815564552407,0.8333333333333333,na
16,500.0,tns,0.556791477314335,0.5368480725623586,0.5782738095238095,na
16,500.0,sqsrules_splitall,0.52734375,0.3835227272727273,0.84375,na
16,500.0,sqsrules_splitgreedy,0.84375,0.84375,0.84375,na
16,500.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
16,500.0,sqsrules_filter,-0.01,-0.01,-0.01,na
16,500.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
1,1100.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,37.85872171719869
1,1100.0,cossu,-0.01,-0.01,-0.01,na
1,1100.0,squish,-0.01,-0.01,-0.01,na
1,1100.0,sqs,0.5357142857142857,0.39244186046511625,0.84375,na
1,1100.0,poerma,0.1285531176958456,0.06964869281045752,0.8333333333333333,na
1,1100.0,tns,0.5725295422515542,0.5651360544217688,0.5801190476190475,na
1,1100.0,sqsrules_splitall,0.5357142857142857,0.39244186046511625,0.84375,na
1,1100.0,sqsrules_splitgreedy,0.8231707317073171,0.8035714285714286,0.84375,na
1,1100.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
1,1100.0,sqsrules_filter,-0.01,-0.01,-0.01,na
1,1100.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
10,500.0,secret,0.9464285714285715,0.9464285714285714,0.9464285714285715,31.92422201236089
10,500.0,cossu,-0.01,-0.01,-0.01,na
10,500.0,squish,-0.01,-0.01,-0.01,na
10,500.0,sqs,0.5113636363636364,0.36684782608695654,0.84375,na
10,500.0,poerma,0.11188522170396176,0.059968354430379754,0.8333333333333333,na
10,500.0,tns,0.5683084203649155,0.5568594104308392,0.5802380952380952,na
10,500.0,sqsrules_splitall,0.5113636363636364,0.36684782608695654,0.84375,na
10,500.0,sqsrules_splitgreedy,0.8010335917312662,0.748792270531401,0.861111111111111,na
10,500.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
10,500.0,sqsrules_filter,-0.01,-0.01,-0.01,na
10,500.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
12,1100.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,44.50589941740036
12,1100.0,cossu,-0.01,-0.01,-0.01,na
12,1100.0,squish,-0.01,-0.01,-0.01,na
12,1100.0,sqs,0.5192307692307693,0.375,0.84375,na
12,1100.0,poerma,0.12557077625570778,0.06790123456790124,0.8333333333333333,na
12,1100.0,tns,0.5641462643777087,0.5489229024943313,0.5802380952380952,na
12,1100.0,sqsrules_splitall,0.5192307692307693,0.375,0.84375,na
12,1100.0,sqsrules_splitgreedy,0.8201058201058201,0.7828282828282828,0.861111111111111,na
12,1100.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
12,1100.0,sqsrules_filter,-0.01,-0.01,-0.01,na
12,1100.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
8,300.0,secret,0.9184668989547038,0.8965986394557822,0.9414285714285715,25.04755312204361
8,300.0,cossu,0.427378351974799,0.3140035273368606,0.6688888888888888,na
8,300.0,squish,0.6136363636363635,0.48214285714285715,0.84375,na
8,300.0,sqs,0.5443548387096774,0.4017857142857143,0.84375,na
8,300.0,poerma,0.11853380871958469,0.06380471380471381,0.8333333333333333,na
8,300.0,tns,0.5654458153274462,0.5531746031746033,0.5782738095238095,na
8,300.0,sqsrules_splitall,0.5443548387096774,0.4017857142857143,0.84375,na
8,300.0,sqsrules_splitgreedy,0.8118386243386243,0.7749368686868686,0.8524305555555556,na
8,300.0,sqsrules_greedywoalph,-0.01,-0.01,-0.01,na
8,300.0,sqsrules_filter,-0.01,-0.01,-0.01,na
8,300.0,sqsrules_greedyalph,-0.01,-0.01,-0.01,na
14,700.0,secret,0.9404761904761904,0.9404761904761904,0.9404761904761905,23.4640336116155
14,700.0,cossu,-0.01,-0.01,-0.01,na
